id,first_name,last_name,Class Level,Course
881,Arthur,Burke,Junior,CIT 101
882,Ann,Burton,Sophomore,COMP 182 Lab
882,Ann,Burton,Sophomore,CIT 101 Lab
883,Phillip,Ellis,Senior,CIT 101
883,Phillip,Ellis,Senior,COMP 182
884,Donald,Frazier,Junior,CIT 101 Lab
884,Donald,Frazier,Junior,COMP 182 Lab
885,Jeffrey,Taylor,Junior,COMP 182
885,Jeffrey,Taylor,Junior,CIT 101
886,Martha,Dixon,Senior,COMP 182 Lab
886,Martha,Dixon,Senior,CIT 101 Lab
887,Amy,Payne,Freshman,CIT 101
887,Amy,Payne,Freshman,COMP 182
888,Ralph,Carpenter,Sophomore,CIT 101 Lab
888,Ralph,Carpenter,Sophomore,COMP 182 Lab
889,Rebecca,Stevens,Senior,COMP 182
889,Rebecca,Stevens,Senior,CIT 101
890,Carol,Stone,Junior,COMP 182 Lab
890,Carol,Stone,Junior,CIT 101 Lab
891,Clarence,Oliver,Sophomore,CIT 101
891,Clarence,Oliver,Sophomore,COMP 182 Lab
892,Juan,Matthews,Senior,CIT 101 Lab
892,Juan,Matthews,Senior,CIT 101
893,Dorothy,Rivera,Junior,COMP 182
893,Dorothy,Rivera,Junior,CIT 101 Lab
894,Donna,Berry,Junior,COMP 182 Lab
894,Donna,Berry,Junior,COMP 182
895,Christine,Dean,Senior,CIT 101
895,Christine,Dean,Senior,COMP 182 Lab
896,Christopher,Bailey,Freshman,CIT 101 Lab
896,Christopher,Bailey,Freshman,CIT 101
897,Roy,Romero,Sophomore,COMP 182
897,Roy,Romero,Sophomore,CIT 101 Lab
898,Joshua,Rivera,Senior,COMP 182 Lab
898,Joshua,Rivera,Senior,COMP 182
899,Jose,Johnson,Junior,CIT 101
899,Jose,Johnson,Junior,COMP 182 Lab
900,Janice,Kim,Sophomore,CIT 101 Lab
900,Janice,Kim,Sophomore,CIT 101
901,Jose,Stephens,Senior,COMP 182
901,Jose,Stephens,Senior,CIT 101 Lab
902,Joyce,Smith,Junior,COMP 182 Lab
902,Joyce,Smith,Junior,COMP 182
903,Timothy,Duncan,Junior,CIT 101
903,Timothy,Duncan,Junior,COMP 182 Lab
904,Sarah,Gibson,Senior,CIT 101 Lab
904,Sarah,Gibson,Senior,CIT 101
905,Kenneth,Berry,Freshman,COMP 182
905,Kenneth,Berry,Freshman,CIT 101 Lab
906,Wanda,Hernandez,Sophomore,COMP 182 Lab
906,Wanda,Hernandez,Sophomore,COMP 182
907,Andrew,Stevens,Senior,CIT 101
907,Andrew,Stevens,Senior,COMP 182 Lab
908,Clarence,Jordan,Junior,CIT 101 Lab
908,Clarence,Jordan,Junior,CIT 101
909,Frances,Greene,Sophomore,COMP 182
909,Frances,Greene,Sophomore,CIT 101 Lab
910,Angela,Bishop,Senior,COMP 182 Lab
910,Angela,Bishop,Senior,COMP 182
911,Lori,Spencer,Junior,CIT 101
911,Lori,Spencer,Junior,COMP 182 Lab
912,Louis,Gordon,Junior,CIT 101 Lab
912,Louis,Gordon,Junior,CIT 101
913,Judy,Lawrence,Senior,COMP 182
913,Judy,Lawrence,Senior,CIT 101 Lab
914,Justin,Lane,Freshman,COMP 182 Lab
914,Justin,Lane,Freshman,COMP 182
915,Kathryn,Olson,Sophomore,CIT 101
915,Kathryn,Olson,Sophomore,COMP 182 Lab
916,Albert,Franklin,Senior,CIT 101 Lab
916,Albert,Franklin,Senior,CIT 101
917,Jeremy,Johnston,Junior,COMP 182
917,Jeremy,Johnston,Junior,CIT 101 Lab
918,Amanda,Sanchez,Sophomore,COMP 182 Lab
918,Amanda,Sanchez,Sophomore,COMP 182
919,Helen,Harper,Senior,CIT 101
919,Helen,Harper,Senior,COMP 182 Lab
920,Benjamin,Fisher,Junior,CIT 101 Lab
920,Benjamin,Fisher,Junior,CIT 101
921,Thomas,Nelson,Junior,COMP 182
921,Thomas,Nelson,Junior,CIT 101 Lab
922,Anna,Payne,Senior,COMP 182 Lab
922,Anna,Payne,Senior,COMP 182
923,Andrew,Thompson,Freshman,CIT 101
923,Andrew,Thompson,Freshman,COMP 182 Lab
924,Billy,Hicks,Sophomore,CIT 101 Lab
924,Billy,Hicks,Sophomore,CIT 101
925,Andrew,Fowler,Senior,COMP 182
925,Andrew,Fowler,Senior,CIT 101 Lab
926,Evelyn,Collins,Junior,COMP 182 Lab
926,Evelyn,Collins,Junior,COMP 182
927,Thomas,Lawrence,Sophomore,CIT 101
927,Thomas,Lawrence,Sophomore,COMP 182 Lab
928,Heather,Palmer,Senior,CIT 101 Lab
928,Heather,Palmer,Senior,CIT 101
929,Larry,Cole,Junior,COMP 182
929,Larry,Cole,Junior,CIT 101 Lab
930,Andrew,Hill,Junior,COMP 182 Lab
930,Andrew,Hill,Junior,COMP 182
931,Betty,Scott,Senior,CIT 101
931,Betty,Scott,Senior,COMP 182 Lab
932,Todd,Martin,Freshman,CIT 101 Lab
932,Todd,Martin,Freshman,CIT 101
933,Justin,Lawson,Sophomore,COMP 182
933,Justin,Lawson,Sophomore,CIT 101 Lab
934,Cheryl,Shaw,Senior,COMP 182 Lab
934,Cheryl,Shaw,Senior,COMP 182
935,Victor,Ferguson,Junior,CIT 101
935,Victor,Ferguson,Junior,COMP 182 Lab
936,Doris,Jacobs,Sophomore,CIT 101 Lab
936,Doris,Jacobs,Sophomore,CIT 101
937,Pamela,Cox,Senior,COMP 182
937,Pamela,Cox,Senior,CIT 101 Lab
938,Nicole,Ryan,Junior,COMP 182 Lab
938,Nicole,Ryan,Junior,COMP 182
939,Ryan,Rice,Junior,CIT 101
939,Ryan,Rice,Junior,COMP 182 Lab
940,Helen,Rose,Senior,CIT 101 Lab
940,Helen,Rose,Senior,CIT 101
941,William,Hanson,Freshman,COMP 182
941,William,Hanson,Freshman,CIT 101 Lab
942,Adam,Weaver,Sophomore,COMP 182 Lab
942,Adam,Weaver,Sophomore,COMP 182
943,Clarence,Holmes,Senior,CIT 101
943,Clarence,Holmes,Senior,COMP 182 Lab
944,Nicole,Tucker,Junior,CIT 101 Lab
944,Nicole,Tucker,Junior,CIT 101
945,Henry,Fox,Sophomore,COMP 182
945,Henry,Fox,Sophomore,CIT 101 Lab
946,Ruth,Fisher,Senior,COMP 182 Lab
946,Ruth,Fisher,Senior,COMP 182
947,Julie,Matthews,Junior,CIT 101
947,Julie,Matthews,Junior,COMP 182 Lab
948,Jacqueline,Fisher,Junior,CIT 101 Lab
948,Jacqueline,Fisher,Junior,CIT 101
949,Margaret,Garcia,Senior,COMP 182
949,Margaret,Garcia,Senior,CIT 101 Lab
950,Gary,Tucker,Freshman,COMP 182 Lab
950,Gary,Tucker,Freshman,COMP 182
951,Fred,Matthews,Sophomore,CIT 101
951,Fred,Matthews,Sophomore,COMP 182 Lab
952,Julie,Williamson,Senior,CIT 101 Lab
952,Julie,Williamson,Senior,CIT 101
953,Ashley,Bishop,Junior,COMP 182
953,Ashley,Bishop,Junior,CIT 101 Lab
954,Victor,Matthews,Sophomore,COMP 182 Lab
954,Victor,Matthews,Sophomore,COMP 182
955,Charles,Moore,Senior,CIT 101
955,Charles,Moore,Senior,COMP 182 Lab
956,Chris,Black,Junior,CIT 101 Lab
956,Chris,Black,Junior,CIT 101
957,Marilyn,Stephens,Junior,COMP 182
957,Marilyn,Stephens,Junior,CIT 101 Lab
958,Sara,Green,Senior,COMP 182 Lab
958,Sara,Green,Senior,COMP 182
959,Debra,Moore,Freshman,CIT 101
959,Debra,Moore,Freshman,COMP 182 Lab
960,Arthur,Hall,Sophomore,CIT 101 Lab
960,Arthur,Hall,Sophomore,CIT 101
961,Clarence,Carpenter,Senior,COMP 182
961,Clarence,Carpenter,Senior,CIT 101 Lab
962,Samuel,Snyder,Junior,COMP 182 Lab
962,Samuel,Snyder,Junior,COMP 182
963,Lawrence,Willis,Sophomore,CIT 101
963,Lawrence,Willis,Sophomore,COMP 182 Lab
964,Bruce,Jones,Senior,CIT 101 Lab
964,Bruce,Jones,Senior,CIT 101
965,Martin,Hall,Junior,COMP 182
965,Martin,Hall,Junior,CIT 101 Lab
966,Russell,Ortiz,Junior,COMP 182 Lab
966,Russell,Ortiz,Junior,COMP 182 Lab
967,Jerry,Perkins,Senior,CIT 101
967,Jerry,Perkins,Senior,CIT 101
968,Robin,James,Freshman,CIT 101 Lab
968,Robin,James,Freshman,CIT 101 Lab
969,Angela,Ramirez,Sophomore,COMP 182
969,Angela,Ramirez,Sophomore,COMP 182
970,Paula,Price,Senior,COMP 182 Lab
970,Paula,Price,Senior,COMP 182 Lab
971,Andrea,Evans,Junior,CIT 101
971,Andrea,Evans,Junior,CIT 101
972,Katherine,Carroll,Sophomore,CIT 101 Lab
972,Katherine,Carroll,Sophomore,CIT 101 Lab
973,Laura,Sims,Senior,COMP 182
973,Laura,Sims,Senior,COMP 182
974,Carlos,Foster,Junior,COMP 182 Lab
974,Carlos,Foster,Junior,COMP 182 Lab
975,Shirley,Willis,Junior,CIT 101
975,Shirley,Willis,Junior,CIT 101
976,Chris,Weaver,Senior,CIT 101 Lab
976,Chris,Weaver,Senior,CIT 101 Lab
977,Alice,Washington,Freshman,COMP 182
977,Alice,Washington,Freshman,COMP 182
978,Edward,Lawrence,Sophomore,COMP 182 Lab
978,Edward,Lawrence,Sophomore,COMP 182 Lab
979,Theresa,Johnson,Senior,CIT 101
979,Theresa,Johnson,Senior,CIT 101
980,Maria,Mendoza,Junior,CIT 101 Lab
980,Maria,Mendoza,Junior,CIT 101 Lab
981,Ashley,Perkins,Sophomore,COMP 182
981,Ashley,Perkins,Sophomore,COMP 182
982,Patricia,Kelley,Senior,COMP 182 Lab
982,Patricia,Kelley,Senior,COMP 182 Lab
983,Maria,Hansen,Junior,CIT 101
983,Maria,Hansen,Junior,CIT 101
984,Brian,Hansen,Junior,CIT 101 Lab
984,Brian,Hansen,Junior,CIT 101 Lab
985,Christopher,Larson,Senior,COMP 182
985,Christopher,Larson,Senior,COMP 182
986,Deborah,Rose,Freshman,COMP 182 Lab
986,Deborah,Rose,Freshman,COMP 182 Lab
987,Andrew,Ford,Sophomore,CIT 101
987,Andrew,Ford,Sophomore,CIT 101
988,Joshua,Fisher,Senior,CIT 101 Lab
988,Joshua,Fisher,Senior,CIT 101 Lab
989,Margaret,Vasquez,Junior,COMP 182
989,Margaret,Vasquez,Junior,COMP 182
990,Dorothy,Bishop,Sophomore,COMP 182 Lab
990,Dorothy,Bishop,Sophomore,COMP 182 Lab
991,Debra,Ramos,Senior,CIT 101
991,Debra,Ramos,Senior,CIT 101
992,Peter,Cook,Junior,CIT 101 Lab
992,Peter,Cook,Junior,CIT 101 Lab
993,Juan,Snyder,Junior,COMP 182
993,Juan,Snyder,Junior,COMP 182
994,Eric,Powell,Senior,COMP 182 Lab
994,Eric,Powell,Senior,COMP 182 Lab
995,Jason,Black,Freshman,CIT 101
995,Jason,Black,Freshman,CIT 101
996,Cheryl,Fernandez,Sophomore,CIT 101 Lab
996,Cheryl,Fernandez,Sophomore,CIT 101 Lab
997,Catherine,Snyder,Senior,COMP 182
997,Catherine,Snyder,Senior,COMP 182
998,Earl,Peterson,Junior,COMP 182 Lab
998,Earl,Peterson,Junior,COMP 182 Lab
999,Kathryn,Greene,Sophomore,CIT 101
999,Kathryn,Greene,Sophomore,CIT 101
1000,Louis,Johnston,Senior,CIT 101 Lab
1000,Louis,Johnston,Senior,CIT 101 Lab
1001,Nicole,Porter,Junior,COMP 182
1001,Nicole,Porter,Junior,COMP 182
1002,Rachel,Owens,Junior,COMP 182 Lab
1002,Rachel,Owens,Junior,COMP 182 Lab
1003,Michael,Ortiz,Senior,CIT 101
1003,Michael,Ortiz,Senior,CIT 101
1004,Amy,Tucker,Freshman,CIT 101 Lab
1004,Amy,Tucker,Freshman,CIT 101 Lab
1005,Howard,Boyd,Sophomore,COMP 182
1005,Howard,Boyd,Sophomore,COMP 182
1006,Louise,Lewis,Senior,COMP 182 Lab
1006,Louise,Lewis,Senior,COMP 182 Lab
1007,Jane,Bishop,Junior,CIT 101
1007,Jane,Bishop,Junior,CIT 101
1008,Sharon,Ellis,Sophomore,CIT 101 Lab
1008,Sharon,Ellis,Sophomore,CIT 101 Lab
1009,Shawn,Gordon,Senior,COMP 182
1009,Shawn,Gordon,Senior,COMP 182
1010,Sara,Payne,Junior,COMP 182 Lab
1010,Sara,Payne,Junior,COMP 182 Lab
1011,Louis,Campbell,Junior,CIT 101
1011,Louis,Campbell,Junior,CIT 101
1012,Jesse,Shaw,Senior,CIT 101 Lab
1012,Jesse,Shaw,Senior,CIT 101 Lab
1013,Carlos,Turner,Freshman,COMP 182
1013,Carlos,Turner,Freshman,COMP 182
1014,Carol,Carr,Sophomore,COMP 182 Lab
1014,Carol,Carr,Sophomore,COMP 182 Lab
1015,Carol,Hart,Senior,CIT 101
1015,Carol,Hart,Senior,CIT 101
1016,Lillian,Walker,Junior,CIT 101 Lab
1016,Lillian,Walker,Junior,CIT 101 Lab
1017,Jean,Morales,Sophomore,COMP 182
1017,Jean,Morales,Sophomore,COMP 182
1018,Jean,Crawford,Senior,COMP 182 Lab
1018,Jean,Crawford,Senior,COMP 182 Lab
1019,Marilyn,Burns,Junior,CIT 101
1019,Marilyn,Burns,Junior,CIT 101
1020,Anne,Bishop,Junior,CIT 101 Lab
1020,Anne,Bishop,Junior,CIT 101 Lab
1021,Anne,Jenkins,Senior,COMP 182
1021,Anne,Jenkins,Senior,COMP 182
1022,Betty,Gomez,Freshman,COMP 182 Lab
1022,Betty,Gomez,Freshman,COMP 182 Lab
1023,Kimberly,Mendoza,Sophomore,CIT 101
1023,Kimberly,Mendoza,Sophomore,CIT 101
1024,Christopher,Arnold,Senior,CIT 101 Lab
1024,Christopher,Arnold,Senior,CIT 101 Lab
1025,Antonio,Harris,Junior,COMP 182
1025,Antonio,Harris,Junior,COMP 182
1026,Chris,Harvey,Sophomore,COMP 182 Lab
1026,Chris,Harvey,Sophomore,COMP 182 Lab
1027,Brian,Harvey,Senior,CIT 101
1027,Brian,Harvey,Senior,CIT 101
1028,Joyce,Mills,Junior,CIT 101 Lab
1028,Joyce,Mills,Junior,CIT 101 Lab
1029,Rebecca,West,Junior,COMP 182
1029,Rebecca,West,Junior,COMP 182
1030,Juan,Griffin,Senior,COMP 182 Lab
1030,Juan,Griffin,Senior,COMP 182 Lab
1031,Gerald,Reynolds,Freshman,CIT 101
1031,Gerald,Reynolds,Freshman,CIT 101
1032,George,Romero,Sophomore,CIT 101 Lab
1032,George,Romero,Sophomore,CIT 101 Lab
1033,Ruth,Hanson,Senior,COMP 182
1033,Ruth,Hanson,Senior,COMP 182
1034,Sharon,Little,Junior,COMP 182 Lab
1034,Sharon,Little,Junior,COMP 182 Lab
1035,Alan,Austin,Sophomore,CIT 101
1035,Alan,Austin,Sophomore,CIT 101
1036,Marilyn,Moreno,Senior,CIT 101 Lab
1036,Marilyn,Moreno,Senior,CIT 101 Lab
1037,Kelly,Watkins,Junior,COMP 182
1037,Kelly,Watkins,Junior,COMP 182
1038,Douglas,Kelley,Junior,COMP 182 Lab
1038,Douglas,Kelley,Junior,COMP 182 Lab
1039,Mildred,Scott,Senior,CIT 101
1039,Mildred,Scott,Senior,CIT 101
1040,Joshua,Palmer,Freshman,CIT 101 Lab
1040,Joshua,Palmer,Freshman,CIT 101 Lab
1041,Jean,Thomas,Sophomore,COMP 182
1041,Jean,Thomas,Sophomore,COMP 182 Lab
1042,Philip,Washington,Senior,COMP 182 Lab
1042,Philip,Washington,Senior,CIT 101
1043,Willie,Carter,Junior,CIT 101
1043,Willie,Carter,Junior,CIT 101 Lab
1044,Helen,Mendoza,Sophomore,CIT 101 Lab
1044,Helen,Mendoza,Sophomore,COMP 182
1045,Christopher,West,Senior,COMP 182
1045,Christopher,West,Senior,COMP 182 Lab
1046,Deborah,Oliver,Junior,COMP 182 Lab
1046,Deborah,Oliver,Junior,CIT 101
1047,Tina,Stevens,Junior,CIT 101
1047,Tina,Stevens,Junior,CIT 101 Lab
1048,Karen,Lawson,Senior,CIT 101 Lab
1048,Karen,Lawson,Senior,COMP 182
1049,Pamela,King,Freshman,COMP 182
1049,Pamela,King,Freshman,COMP 182 Lab
1050,Donald,Bryant,Sophomore,COMP 182 Lab
1050,Donald,Bryant,Sophomore,CIT 101
1051,Carolyn,Morrison,Senior,CIT 101
1051,Carolyn,Morrison,Senior,CIT 101 Lab
1052,Peter,Oliver,Junior,CIT 101 Lab
1052,Peter,Oliver,Junior,COMP 182
1053,Eugene,Fields,Sophomore,COMP 182
1053,Eugene,Fields,Sophomore,COMP 182 Lab
1054,Janice,Pierce,Senior,COMP 182 Lab
1054,Janice,Pierce,Senior,CIT 101
1055,Anne,Weaver,Junior,CIT 101
1055,Anne,Weaver,Junior,CIT 101 Lab
1056,Ruth,Cook,Junior,CIT 101 Lab
1056,Ruth,Cook,Junior,COMP 182
1057,Denise,Knight,Senior,COMP 182
1057,Denise,Knight,Senior,COMP 182 Lab
1058,Ronald,Watkins,Freshman,COMP 182 Lab
1058,Ronald,Watkins,Freshman,CIT 101
1059,Ernest,Rose,Sophomore,CIT 101
1059,Ernest,Rose,Sophomore,CIT 101 Lab
1060,Sean,Dunn,Senior,CIT 101 Lab
1060,Sean,Dunn,Senior,COMP 182
1061,Janet,Lee,Junior,COMP 182
1061,Janet,Lee,Junior,COMP 182 Lab
1062,Carolyn,Gomez,Sophomore,COMP 182 Lab
1062,Carolyn,Gomez,Sophomore,CIT 101
1063,Irene,Bryant,Senior,CIT 101
1063,Irene,Bryant,Senior,CIT 101 Lab
1064,Paula,Patterson,Junior,CIT 101 Lab
1064,Paula,Patterson,Junior,COMP 182
1065,Anthony,Wallace,Junior,COMP 182
1065,Anthony,Wallace,Junior,COMP 182 Lab
1066,Kathy,Butler,Senior,COMP 182 Lab
1066,Kathy,Butler,Senior,CIT 101
1067,Terry,Peters,Freshman,CIT 101
1067,Terry,Peters,Freshman,CIT 101 Lab
1068,Laura,Lee,Sophomore,CIT 101 Lab
1068,Laura,Lee,Sophomore,COMP 182
1069,Joseph,Bailey,Senior,COMP 182
1069,Joseph,Bailey,Senior,COMP 182 Lab
1070,James,Dean,Junior,COMP 182 Lab
1070,James,Dean,Junior,CIT 101
1071,Jimmy,Bryant,Sophomore,CIT 101
1071,Jimmy,Bryant,Sophomore,CIT 101 Lab
1072,James,Carr,Senior,CIT 101 Lab
1072,James,Carr,Senior,COMP 182
1073,Barbara,Hicks,Junior,COMP 182
1073,Barbara,Hicks,Junior,COMP 182 Lab
1074,Patrick,West,Junior,COMP 182 Lab
1074,Patrick,West,Junior,CIT 101
1075,Daniel,Perkins,Senior,CIT 101
1075,Daniel,Perkins,Senior,CIT 101 Lab
1076,Lori,Dunn,Freshman,CIT 101 Lab
1076,Lori,Dunn,Freshman,COMP 182
1077,Marie,Garrett,Sophomore,COMP 182
1077,Marie,Garrett,Sophomore,COMP 182 Lab
1078,Gregory,Rose,Senior,COMP 182 Lab
1078,Gregory,Rose,Senior,CIT 101
1079,Kathy,Willis,Junior,CIT 101
1079,Kathy,Willis,Junior,CIT 101 Lab
1080,Joan,Shaw,Sophomore,CIT 101 Lab
1080,Joan,Shaw,Sophomore,COMP 182
1081,Jonathan,Bennett,Senior,COMP 182
1081,Jonathan,Bennett,Senior,COMP 182 Lab
1082,Debra,Mitchell,Junior,COMP 182 Lab
1082,Debra,Mitchell,Junior,CIT 101
1083,Billy,Hawkins,Junior,CIT 101
1083,Billy,Hawkins,Junior,CIT 101 Lab
1084,Patrick,Stephens,Senior,CIT 101 Lab
1084,Patrick,Stephens,Senior,COMP 182
1085,Steve,Lewis,Freshman,COMP 182
1085,Steve,Lewis,Freshman,COMP 182 Lab
1086,Theresa,Allen,Sophomore,COMP 182 Lab
1086,Theresa,Allen,Sophomore,CIT 101
1087,Lawrence,Boyd,Senior,CIT 101
1087,Lawrence,Boyd,Senior,CIT 101 Lab
1088,Jeremy,Bailey,Junior,CIT 101 Lab
1088,Jeremy,Bailey,Junior,COMP 182
1089,Diana,Wood,Sophomore,COMP 182
1089,Diana,Wood,Sophomore,COMP 182 Lab
1090,Diane,Burke,Senior,COMP 182 Lab
1090,Diane,Burke,Senior,CIT 101
1091,Antonio,Davis,Junior,CIT 101
1091,Antonio,Davis,Junior,CIT 101 Lab
1092,Jimmy,Howell,Junior,CIT 101 Lab
1092,Jimmy,Howell,Junior,COMP 182
1093,Jonathan,Nelson,Senior,COMP 182
1093,Jonathan,Nelson,Senior,COMP 182 Lab
1094,Ryan,Evans,Freshman,COMP 182 Lab
1094,Ryan,Evans,Freshman,CIT 101
1095,Doris,Alvarez,Sophomore,CIT 101
1095,Doris,Alvarez,Sophomore,CIT 101 Lab
1096,Martha,Alexander,Senior,CIT 101 Lab
1096,Martha,Alexander,Senior,COMP 182
1097,Betty,Walker,Junior,COMP 182
1097,Betty,Walker,Junior,COMP 182 Lab
1098,Diana,Spencer,Sophomore,COMP 182 Lab
1098,Diana,Spencer,Sophomore,CIT 101
1099,Dorothy,Vasquez,Senior,CIT 101
1099,Dorothy,Vasquez,Senior,CIT 101 Lab
1100,Alan,Carroll,Junior,CIT 101 Lab
1100,Alan,Carroll,Junior,COMP 182
1101,Angela,Andrews,Junior,COMP 182
1101,Angela,Andrews,Junior,COMP 182 Lab
1102,Philip,Fisher,Senior,COMP 182 Lab
1102,Philip,Fisher,Senior,CIT 101
1103,Tammy,Garcia,Freshman,CIT 101
1103,Tammy,Garcia,Freshman,CIT 101 Lab
1104,Louis,Alvarez,Sophomore,CIT 101 Lab
1104,Louis,Alvarez,Sophomore,COMP 182
1105,Michelle,Morales,Senior,COMP 182
1105,Michelle,Morales,Senior,COMP 182 Lab
1106,Frances,Mcdonald,Junior,COMP 182 Lab
1106,Frances,Mcdonald,Junior,CIT 101
1107,Bruce,Frazier,Sophomore,CIT 101
1107,Bruce,Frazier,Sophomore,CIT 101 Lab
1108,Daniel,Stone,Senior,CIT 101 Lab
1108,Daniel,Stone,Senior,COMP 182
1109,Nancy,Frazier,Junior,COMP 182
1109,Nancy,Frazier,Junior,COMP 182 Lab
1110,Louise,White,Junior,COMP 182 Lab
1110,Louise,White,Junior,CIT 101
1111,Douglas,Bryant,Senior,CIT 101
1111,Douglas,Bryant,Senior,CIT 101 Lab
1112,Joan,Carr,Freshman,CIT 101 Lab
1112,Joan,Carr,Freshman,COMP 182
1113,Doris,Lewis,Sophomore,COMP 182
1113,Doris,Lewis,Sophomore,COMP 182 Lab
1114,Howard,Bowman,Senior,COMP 182 Lab
1114,Howard,Bowman,Senior,CIT 101
1115,Linda,Carpenter,Junior,CIT 101
1115,Linda,Carpenter,Junior,CIT 101 Lab
1116,Richard,Sims,Sophomore,CIT 101 Lab
1116,Richard,Sims,Sophomore,COMP 182 Lab
1117,Ashley,Coleman,Senior,COMP 182
1117,Ashley,Coleman,Senior,CIT 101
1118,Lois,Jenkins,Junior,COMP 182 Lab
1118,Lois,Jenkins,Junior,CIT 101 Lab
1119,Phillip,Gutierrez,Junior,CIT 101
1119,Phillip,Gutierrez,Junior,COMP 182
1120,Todd,Peters,Senior,CIT 101 Lab
1120,Todd,Peters,Senior,COMP 182 Lab
1121,Lois,Fields,Freshman,COMP 182
1121,Lois,Fields,Freshman,CIT 101
1122,Nicole,Williams,Sophomore,COMP 182 Lab
1122,Nicole,Williams,Sophomore,CIT 101 Lab
1123,Lisa,Freeman,Senior,CIT 101
1123,Lisa,Freeman,Senior,COMP 182
1124,Kathryn,Ellis,Junior,CIT 101 Lab
1124,Kathryn,Ellis,Junior,COMP 182 Lab
1125,Albert,Kelly,Sophomore,COMP 182
1125,Albert,Kelly,Sophomore,CIT 101
1126,Lois,Myers,Senior,COMP 182 Lab
1126,Lois,Myers,Senior,CIT 101 Lab
1127,Walter,Schmidt,Junior,CIT 101
1127,Walter,Schmidt,Junior,COMP 182
1128,Margaret,James,Junior,CIT 101 Lab
1128,Margaret,James,Junior,COMP 182 Lab
1129,Brenda,Ramirez,Senior,COMP 182
1129,Brenda,Ramirez,Senior,CIT 101
1130,Catherine,Fowler,Freshman,COMP 182 Lab
1130,Catherine,Fowler,Freshman,CIT 101 Lab
1131,Emily,Frazier,Sophomore,CIT 101
1131,Emily,Frazier,Sophomore,COMP 182
1132,Elizabeth,Martinez,Senior,CIT 101 Lab
1132,Elizabeth,Martinez,Senior,COMP 182 Lab
1133,Ruth,Adams,Junior,COMP 182
1133,Ruth,Adams,Junior,CIT 101
1134,Jimmy,Armstrong,Sophomore,COMP 182 Lab
1134,Jimmy,Armstrong,Sophomore,CIT 101 Lab
1135,Teresa,Cox,Senior,CIT 101
1135,Teresa,Cox,Senior,COMP 182
1136,Paula,Carr,Junior,CIT 101 Lab
1136,Paula,Carr,Junior,COMP 182 Lab
1137,Daniel,Vasquez,Junior,COMP 182
1137,Daniel,Vasquez,Junior,CIT 101
1138,Carol,Medina,Senior,COMP 182 Lab
1138,Carol,Medina,Senior,CIT 101 Lab
1139,Amy,Berry,Freshman,CIT 101
1139,Amy,Berry,Freshman,COMP 182
1140,Roy,Ellis,Sophomore,CIT 101 Lab
1140,Roy,Ellis,Sophomore,COMP 182 Lab
1141,Juan,Bennett,Senior,COMP 182
1141,Juan,Bennett,Senior,CIT 101
1142,Teresa,Matthews,Junior,COMP 182 Lab
1142,Teresa,Matthews,Junior,CIT 101 Lab
1143,Wanda,Fernandez,Sophomore,CIT 101
1143,Wanda,Fernandez,Sophomore,COMP 182
1144,Dennis,Torres,Senior,CIT 101 Lab
1144,Dennis,Torres,Senior,COMP 182 Lab
1145,Johnny,Armstrong,Junior,COMP 182
1145,Johnny,Armstrong,Junior,CIT 101
1146,Justin,Mason,Junior,COMP 182 Lab
1146,Justin,Mason,Junior,CIT 101 Lab
1147,Sarah,Fernandez,Senior,CIT 101
1147,Sarah,Fernandez,Senior,COMP 182
1148,Eugene,Hanson,Freshman,CIT 101 Lab
1148,Eugene,Hanson,Freshman,COMP 182 Lab
1149,Gerald,Collins,Sophomore,COMP 182
1149,Gerald,Collins,Sophomore,CIT 101
1150,Pamela,Nguyen,Senior,COMP 182 Lab
1150,Pamela,Nguyen,Senior,CIT 101 Lab
1151,Katherine,Holmes,Junior,CIT 101
1151,Katherine,Holmes,Junior,COMP 182
1152,Steven,Woods,Sophomore,CIT 101 Lab
1152,Steven,Woods,Sophomore,COMP 182 Lab
1153,Brenda,Fox,Senior,COMP 182
1153,Brenda,Fox,Senior,CIT 101
1154,James,Perkins,Junior,COMP 182 Lab
1154,James,Perkins,Junior,CIT 101 Lab
1155,Joseph,Patterson,Junior,CIT 101
1155,Joseph,Patterson,Junior,COMP 182
1156,Roy,Cole,Senior,CIT 101 Lab
1156,Roy,Cole,Senior,COMP 182 Lab
1157,Ruby,Anderson,Freshman,COMP 182
1157,Ruby,Anderson,Freshman,CIT 101
1158,Margaret,Nichols,Sophomore,COMP 182 Lab
1158,Margaret,Nichols,Sophomore,CIT 101 Lab
1159,Keith,Graham,Senior,CIT 101
1159,Keith,Graham,Senior,COMP 182
1160,Patrick,Cook,Junior,CIT 101 Lab
1160,Patrick,Cook,Junior,COMP 182 Lab
1161,Tammy,White,Sophomore,COMP 182
1161,Tammy,White,Sophomore,CIT 101
1162,Annie,Black,Senior,COMP 182 Lab
1162,Annie,Black,Senior,CIT 101 Lab
1163,Edward,Lewis,Junior,CIT 101
1163,Edward,Lewis,Junior,COMP 182
1164,Amy,Meyer,Junior,CIT 101 Lab
1164,Amy,Meyer,Junior,COMP 182 Lab
1165,Alice,Simpson,Senior,COMP 182
1165,Alice,Simpson,Senior,CIT 101
1166,Jeffrey,King,Freshman,COMP 182 Lab
1166,Jeffrey,King,Freshman,CIT 101 Lab
1167,Harold,Anderson,Sophomore,CIT 101
